Run_ID,Velocity,Loss_Function,Model,Fitness
5,bearing,cosine,bias_positive,17.126599999999993
5,bearing,cosine,bias_negative,17.30409999999999
5,bearing,cosine,bias_wall_zone_alignment_domain,18.741800000000016
5,bearing,cosine,bias_wall_zone_alignment_zone,18.664700000000014
5,bearing,cosine,bias_wall_zone_repulsion_alignment_domain,18.54840000000001
5,bearing,cosine,bias_wall_zone_repulsion_alignment_zone,18.448099999999986
5,bearing,cosine,bias_wall_zone_repulsion_zone,18.088100000000004
5,bearing,mse_kicktime,bias_zero,0.5308937807726317
5,bearing,mse_kicktime,bias_random,0.525193330028611
5,bearing,mse_kicktime,bias_wall,0.5029150244160027
5,bearing,mse_kicktime,bias_positive,0.5313098594764443
5,bearing,mse_kicktime,bias_negative,0.5311430775952568
5,bearing,mse_kicktime,bias_wall_zone_alignment_domain,0.5139144768776606
5,bearing,mse_kicktime,bias_wall_zone_alignment_zone,0.5267306347570866
5,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5231954298854347
5,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.5291495917169711
5,bearing,mse_kicktime,bias_wall_zone_repulsion_zone,0.5305391026054388
5,bearing,mse_trajectory,bias_zero,1.1222287100056179
5,bearing,mse_trajectory,bias_random,1.0743865171842728
5,bearing,mse_trajectory,bias_wall,1.2137274300021617
5,bearing,mse_trajectory,bias_positive,4.600809406834715
5,bearing,mse_trajectory,bias_negative,2.490510080088665
5,bearing,mse_trajectory,bias_wall_zone_alignment_domain,1.1844244077860302
5,bearing,mse_trajectory,bias_wall_zone_alignment_zone,1.2281102684365548
5,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.7253045413283739
5,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.2857762235635855
5,bearing,mse_trajectory,bias_wall_zone_repulsion_zone,1.1249871120057862
6,orientation,cosine,bias_zero,19.217299999999994
6,orientation,cosine,bias_random,18.936999999999987
6,orientation,cosine,bias_wall,19.387599999999974
6,orientation,cosine,bias_positive,18.288599999999974
6,orientation,cosine,bias_negative,17.8369
6,orientation,cosine,bias_wall_zone_alignment_domain,18.903199999999977
6,orientation,cosine,bias_wall_zone_alignment_zone,18.675800000000002
6,orientation,cosine,bias_wall_zone_repulsion_alignment_domain,18.35849999999998
6,orientation,cosine,bias_wall_zone_repulsion_alignment_zone,18.1783
6,orientation,cosine,bias_wall_zone_repulsion_zone,17.708800000000007
6,orientation,mse_kicktime,bias_zero,0.5193469685663559
6,orientation,mse_kicktime,bias_random,0.5149328174607111
6,orientation,mse_kicktime,bias_wall,0.5074984592706677
6,orientation,mse_kicktime,bias_positive,0.5201830288499089
6,orientation,mse_kicktime,bias_negative,0.5211657367558842
6,orientation,mse_kicktime,bias_wall_zone_alignment_domain,0.5151863368162531
6,orientation,mse_kicktime,bias_wall_zone_alignment_zone,0.5200659851591704
6,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5179262149182315
6,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.519565287500025
6,orientation,mse_kicktime,bias_wall_zone_repulsion_zone,0.5188447720382119
6,orientation,mse_trajectory,bias_zero,1.1093623020154657
6,orientation,mse_trajectory,bias_random,1.0655888024011297
6,orientation,mse_trajectory,bias_wall,1.2145116501394888
6,orientation,mse_trajectory,bias_positive,2.300503096006069
6,orientation,mse_trajectory,bias_negative,5.6644083075196825
6,orientation,mse_trajectory,bias_wall_zone_alignment_domain,1.374187203876119
6,orientation,mse_trajectory,bias_wall_zone_alignment_zone,1.1152337266519712
6,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.2229814416267701
6,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.155209104537998
6,orientation,mse_trajectory,bias_wall_zone_repulsion_zone,1.2197460140518857
6,distance,cosine,bias_zero,15.737500000000004
6,distance,cosine,bias_random,15.248800000000006
6,distance,cosine,bias_wall,15.818699999999996
6,distance,cosine,bias_positive,15.538999999999989
6,distance,cosine,bias_negative,15.579100000000004
6,distance,cosine,bias_wall_zone_alignment_domain,15.931799999999999
6,distance,cosine,bias_wall_zone_alignment_zone,15.673300000000005
6,distance,cosine,bias_wall_zone_repulsion_alignment_domain,15.833999999999993
6,distance,cosine,bias_wall_zone_repulsion_alignment_zone,15.749200000000009
6,distance,cosine,bias_wall_zone_repulsion_zone,15.6092
6,distance,mse_kicktime,bias_zero,0.4312129601326608
6,distance,mse_kicktime,bias_random,0.4297390617594579
6,distance,mse_kicktime,bias_wall,0.4174865071348319
6,distance,mse_kicktime,bias_positive,0.43406674901114506
6,distance,mse_kicktime,bias_negative,0.4360739080347425
6,distance,mse_kicktime,bias_wall_zone_alignment_domain,0.42253751426235525
6,distance,mse_kicktime,bias_wall_zone_alignment_zone,0.4290833436411385
6,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.4314386952459346
6,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.43203918625785587
6,distance,mse_kicktime,bias_wall_zone_repulsion_zone,0.43138589515859976
6,distance,mse_trajectory,bias_zero,1.0881179811715291
6,distance,mse_trajectory,bias_random,1.0481528351236566
6,distance,mse_trajectory,bias_wall,1.1828125577576174
6,distance,mse_trajectory,bias_positive,11.162479986191059
6,distance,mse_trajectory,bias_negative,4.178619440362522
6,distance,mse_trajectory,bias_wall_zone_alignment_domain,1.2604900733493039
6,distance,mse_trajectory,bias_wall_zone_alignment_zone,1.1113817884589543
6,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.277447503997673
6,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.099378246961519
6,distance,mse_trajectory,bias_wall_zone_repulsion_zone,1.2151305433431747
6,bearing,cosine,bias_zero,18.13570000000001
6,bearing,cosine,bias_random,18.459999999999983
6,bearing,cosine,bias_wall,18.53049999999999
6,bearing,cosine,bias_positive,17.512499999999985
6,bearing,cosine,bias_negative,17.150599999999997
6,bearing,cosine,bias_wall_zone_alignment_domain,18.58509999999999
6,bearing,cosine,bias_wall_zone_alignment_zone,18.611
6,bearing,cosine,bias_wall_zone_repulsion_alignment_domain,18.5433
6,bearing,cosine,bias_wall_zone_repulsion_alignment_zone,18.427399999999988
6,bearing,cosine,bias_wall_zone_repulsion_zone,18.081999999999994
6,bearing,mse_kicktime,bias_zero,0.5309063102105104
6,bearing,mse_kicktime,bias_random,0.5254695359532988
6,bearing,mse_kicktime,bias_wall,0.5025417839410862
6,bearing,mse_kicktime,bias_positive,0.5311838199667308
6,bearing,mse_kicktime,bias_negative,0.5310464311199994
6,bearing,mse_kicktime,bias_wall_zone_alignment_domain,0.5138841719400588
6,bearing,mse_kicktime,bias_wall_zone_alignment_zone,0.5266261748911475
6,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5232020985508841
6,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.5290685165057973
6,bearing,mse_kicktime,bias_wall_zone_repulsion_zone,0.530428051497089
6,bearing,mse_trajectory,bias_zero,1.1227671517394464
6,bearing,mse_trajectory,bias_random,1.100185992364705
6,bearing,mse_trajectory,bias_wall,1.3329835664374674
6,bearing,mse_trajectory,bias_positive,2.015669947664309
6,bearing,mse_trajectory,bias_negative,6.25088508572806
6,bearing,mse_trajectory,bias_wall_zone_alignment_domain,1.2397694140633535
6,bearing,mse_trajectory,bias_wall_zone_alignment_zone,1.1476018077778931
6,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.1771308060307186
6,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.9901794683286789
6,bearing,mse_trajectory,bias_wall_zone_repulsion_zone,1.2564896020962972
7,orientation,cosine,bias_zero,19.21709999999999
7,orientation,cosine,bias_random,18.023800000000016
7,orientation,cosine,bias_wall,19.386999999999986
7,orientation,cosine,bias_positive,18.621599999999997
7,orientation,cosine,bias_negative,18.389499999999995
7,orientation,cosine,bias_wall_zone_alignment_domain,18.957799999999988
7,orientation,cosine,bias_wall_zone_alignment_zone,18.705299999999987
7,orientation,cosine,bias_wall_zone_repulsion_alignment_domain,18.477299999999996
7,orientation,cosine,bias_wall_zone_repulsion_alignment_zone,18.159599999999998
7,orientation,cosine,bias_wall_zone_repulsion_zone,17.71679999999998
7,orientation,mse_kicktime,bias_zero,0.5193216183145803
7,orientation,mse_kicktime,bias_random,0.5170700665820483
7,orientation,mse_kicktime,bias_wall,0.5081858542535995
7,orientation,mse_kicktime,bias_positive,0.5215755853417156
7,orientation,mse_kicktime,bias_negative,0.5206215246571138
7,orientation,mse_kicktime,bias_wall_zone_alignment_domain,0.5154340189493458
7,orientation,mse_kicktime,bias_wall_zone_alignment_zone,0.5195757029444742
7,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5177429213786239
7,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.5196408376917258
7,orientation,mse_kicktime,bias_wall_zone_repulsion_zone,0.5186984842616879
7,orientation,mse_trajectory,bias_zero,1.110005628664255
7,orientation,mse_trajectory,bias_random,1.062528019065877
7,orientation,mse_trajectory,bias_wall,1.2732300189855426
7,orientation,mse_trajectory,bias_positive,1.269945851818923
7,orientation,mse_trajectory,bias_negative,4.888065492018095
7,orientation,mse_trajectory,bias_wall_zone_alignment_domain,1.5292581871864115
7,orientation,mse_trajectory,bias_wall_zone_alignment_zone,1.204825667624311
7,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.7845179790919956
7,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.432476164445357
7,orientation,mse_trajectory,bias_wall_zone_repulsion_zone,1.157484424956005
7,distance,cosine,bias_zero,15.732199999999999
7,distance,cosine,bias_random,14.989199999999993
7,distance,cosine,bias_wall,15.873200000000002
7,distance,cosine,bias_positive,15.58190000000001
7,distance,cosine,bias_negative,15.655
7,distance,cosine,bias_wall_zone_alignment_domain,15.751499999999988
7,distance,cosine,bias_wall_zone_alignment_zone,15.732199999999997
7,distance,cosine,bias_wall_zone_repulsion_alignment_domain,15.806399999999995
7,distance,cosine,bias_wall_zone_repulsion_alignment_zone,15.82989999999999
7,distance,cosine,bias_wall_zone_repulsion_zone,15.539499999999993
7,distance,mse_kicktime,bias_zero,0.43120086787524453
7,distance,mse_kicktime,bias_random,0.426315595185318
7,distance,mse_kicktime,bias_wall,0.41807435376254737
7,distance,mse_kicktime,bias_positive,0.4324841311394954
7,distance,mse_kicktime,bias_negative,0.43279791381364713
7,distance,mse_kicktime,bias_wall_zone_alignment_domain,0.422090591845649
7,distance,mse_kicktime,bias_wall_zone_alignment_zone,0.42757616045874497
7,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.4304714328924179
7,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.431544506780896
7,distance,mse_kicktime,bias_wall_zone_repulsion_zone,0.43102124157536964
7,distance,mse_trajectory,bias_zero,1.0888418182096644
7,distance,mse_trajectory,bias_random,1.022818860922488
7,distance,mse_trajectory,bias_wall,1.087398329075559
7,distance,mse_trajectory,bias_positive,3.9732501546537535
7,distance,mse_trajectory,bias_negative,1.6253770549389859
7,distance,mse_trajectory,bias_wall_zone_alignment_domain,1.6635221489071454
7,distance,mse_trajectory,bias_wall_zone_alignment_zone,1.103543520999436
7,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.0955238953479527
7,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.1916929739627236
7,distance,mse_trajectory,bias_wall_zone_repulsion_zone,1.1693416613030112
7,bearing,cosine,bias_zero,18.168000000000013
7,bearing,cosine,bias_random,17.976799999999994
7,bearing,cosine,bias_wall,18.26290000000001
7,bearing,cosine,bias_positive,17.198700000000006
7,bearing,cosine,bias_negative,17.537800000000004
7,bearing,cosine,bias_wall_zone_alignment_domain,18.76610000000001
7,bearing,cosine,bias_wall_zone_alignment_zone,18.582900000000002
7,bearing,cosine,bias_wall_zone_repulsion_alignment_domain,18.648300000000006
7,bearing,cosine,bias_wall_zone_repulsion_alignment_zone,18.561
7,bearing,cosine,bias_wall_zone_repulsion_zone,18.0882
7,bearing,mse_kicktime,bias_zero,0.5308929001635623
7,bearing,mse_kicktime,bias_random,0.5241241501606015
7,bearing,mse_kicktime,bias_wall,0.5030167054622974
7,bearing,mse_kicktime,bias_positive,0.531049900466244
7,bearing,mse_kicktime,bias_negative,0.5309609072591638
7,bearing,mse_kicktime,bias_wall_zone_alignment_domain,0.5139305800762471
7,bearing,mse_kicktime,bias_wall_zone_alignment_zone,0.5265551628310859
7,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5231733119384139
7,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.529183049160492
7,bearing,mse_kicktime,bias_wall_zone_repulsion_zone,0.5304398931329053
7,bearing,mse_trajectory,bias_zero,1.1244214287656438
7,bearing,mse_trajectory,bias_random,1.0921333171880427
7,bearing,mse_trajectory,bias_wall,1.4703687280278726
7,bearing,mse_trajectory,bias_positive,5.828746199374596
7,bearing,mse_trajectory,bias_negative,3.856156508963178
7,bearing,mse_trajectory,bias_wall_zone_alignment_domain,1.2148088233006793
7,bearing,mse_trajectory,bias_wall_zone_alignment_zone,1.1878277200827656
7,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.1935905646873433
7,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.2327565840075245
7,bearing,mse_trajectory,bias_wall_zone_repulsion_zone,1.1224082868987566
8,orientation,cosine,bias_zero,18.669499999999992
8,orientation,cosine,bias_random,18.6642
8,orientation,cosine,bias_wall,19.382399999999993
8,orientation,cosine,bias_positive,18.4903
8,orientation,cosine,bias_negative,17.866399999999988
8,orientation,cosine,bias_wall_zone_alignment_domain,18.83909999999999
8,orientation,cosine,bias_wall_zone_alignment_zone,18.9285
8,orientation,cosine,bias_wall_zone_repulsion_alignment_domain,17.79319999999999
8,orientation,cosine,bias_wall_zone_repulsion_alignment_zone,18.174599999999995
8,orientation,cosine,bias_wall_zone_repulsion_zone,17.711099999999973
8,orientation,mse_kicktime,bias_zero,0.5193466374397432
8,orientation,mse_kicktime,bias_random,0.5136476323224255
8,orientation,mse_kicktime,bias_wall,0.5077903560651673
8,orientation,mse_kicktime,bias_positive,0.5205898905090353
8,orientation,mse_kicktime,bias_negative,0.5200300711132361
8,orientation,mse_kicktime,bias_wall_zone_alignment_domain,0.5150962452737042
8,orientation,mse_kicktime,bias_wall_zone_alignment_zone,0.5196350900475036
8,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5177616288785154
8,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.5197313488657935
8,orientation,mse_kicktime,bias_wall_zone_repulsion_zone,0.5190557108928807
8,orientation,mse_trajectory,bias_zero,1.1112326683605263
8,orientation,mse_trajectory,bias_random,1.056858866008638
8,orientation,mse_trajectory,bias_wall,1.2753635130842158
8,orientation,mse_trajectory,bias_positive,13.066774177123447
8,orientation,mse_trajectory,bias_negative,3.2428850014182604
8,orientation,mse_trajectory,bias_wall_zone_alignment_domain,1.2063045822297738
8,orientation,mse_trajectory,bias_wall_zone_alignment_zone,1.252815766649524
8,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.6919978942961034
8,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.2635131605369694
8,orientation,mse_trajectory,bias_wall_zone_repulsion_zone,1.2737568505317483
8,distance,cosine,bias_zero,15.7223
8,distance,cosine,bias_random,15.339699999999995
8,distance,cosine,bias_wall,15.89659999999999
8,distance,cosine,bias_positive,15.577099999999994
8,distance,cosine,bias_negative,15.679999999999989
8,distance,cosine,bias_wall_zone_alignment_domain,15.739800000000006
8,distance,cosine,bias_wall_zone_alignment_zone,15.669300000000003
8,distance,cosine,bias_wall_zone_repulsion_alignment_domain,16.0015
8,distance,cosine,bias_wall_zone_repulsion_alignment_zone,15.846999999999992
8,distance,cosine,bias_wall_zone_repulsion_zone,15.568800000000001
8,distance,mse_kicktime,bias_zero,0.4313465098287826
8,distance,mse_kicktime,bias_random,0.4283599091455755
8,distance,mse_kicktime,bias_wall,0.4180445433574573
8,distance,mse_kicktime,bias_positive,0.43159887960496374
8,distance,mse_kicktime,bias_negative,0.432850170055548
8,distance,mse_kicktime,bias_wall_zone_alignment_domain,0.4221640062009064
8,distance,mse_kicktime,bias_wall_zone_alignment_zone,0.42833990793780286
8,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.43183448585535916
8,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.4310664130114764
8,distance,mse_kicktime,bias_wall_zone_repulsion_zone,0.43065881231121345
8,distance,mse_trajectory,bias_zero,1.0879154854588877
8,distance,mse_trajectory,bias_random,1.0493766580595243
8,distance,mse_trajectory,bias_wall,1.0671998228563309
8,distance,mse_trajectory,bias_positive,11.563297548453379
8,distance,mse_trajectory,bias_negative,14.774971861061326
8,distance,mse_trajectory,bias_wall_zone_alignment_domain,1.1125247249305534
8,distance,mse_trajectory,bias_wall_zone_alignment_zone,1.0825816005759095
8,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.0996913463033118
8,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.2097834544988995
8,distance,mse_trajectory,bias_wall_zone_repulsion_zone,1.239336633017464
8,bearing,cosine,bias_zero,18.196599999999993
8,bearing,cosine,bias_random,17.395599999999988
8,bearing,cosine,bias_wall,18.791999999999994
8,bearing,cosine,bias_positive,17.14079999999999
8,bearing,cosine,bias_negative,17.148800000000005
8,bearing,cosine,bias_wall_zone_alignment_domain,18.857299999999984
8,bearing,cosine,bias_wall_zone_alignment_zone,18.61589999999998
8,bearing,cosine,bias_wall_zone_repulsion_alignment_domain,18.5621
8,bearing,cosine,bias_wall_zone_repulsion_alignment_zone,18.214600000000004
8,bearing,cosine,bias_wall_zone_repulsion_zone,17.336599999999986
8,bearing,mse_kicktime,bias_zero,0.5308670377293994
8,bearing,mse_kicktime,bias_random,0.5261737151427563
8,bearing,mse_kicktime,bias_wall,0.5029288106068012
8,bearing,mse_kicktime,bias_positive,0.5312102386016027
8,bearing,mse_kicktime,bias_negative,0.5311425412430937
8,bearing,mse_kicktime,bias_wall_zone_alignment_domain,0.5140088453793508
8,bearing,mse_kicktime,bias_wall_zone_alignment_zone,0.5265815152266349
8,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5232921601067809
8,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.52908892294057
8,bearing,mse_kicktime,bias_wall_zone_repulsion_zone,0.5305528380777125
8,bearing,mse_trajectory,bias_zero,1.1257466983602356
8,bearing,mse_trajectory,bias_random,1.083463522126359
8,bearing,mse_trajectory,bias_wall,1.1439879638875345
8,bearing,mse_trajectory,bias_positive,13.877516837612733
8,bearing,mse_trajectory,bias_negative,1.5379409909433353
8,bearing,mse_trajectory,bias_wall_zone_alignment_domain,1.2505437373923933
8,bearing,mse_trajectory,bias_wall_zone_alignment_zone,1.1494211255549172
8,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.2532208822797897
8,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.313572130161122
8,bearing,mse_trajectory,bias_wall_zone_repulsion_zone,1.2465933195822534
9,orientation,cosine,bias_zero,19.216699999999985
9,orientation,cosine,bias_random,18.5962
9,orientation,cosine,bias_wall,19.160399999999985
9,orientation,cosine,bias_positive,17.969000000000005
9,orientation,cosine,bias_negative,18.1666
9,orientation,cosine,bias_wall_zone_alignment_domain,19.30900000000001
9,orientation,cosine,bias_wall_zone_alignment_zone,18.799400000000006
9,orientation,cosine,bias_wall_zone_repulsion_alignment_domain,18.2606
9,orientation,cosine,bias_wall_zone_repulsion_alignment_zone,18.147399999999994
9,orientation,cosine,bias_wall_zone_repulsion_zone,17.71749999999998
9,orientation,mse_kicktime,bias_zero,0.519327768943444
9,orientation,mse_kicktime,bias_random,0.511743707196425
9,orientation,mse_kicktime,bias_wall,0.5074312235740842
9,orientation,mse_kicktime,bias_positive,0.5198962631725206
9,orientation,mse_kicktime,bias_negative,0.5199633219368502
9,orientation,mse_kicktime,bias_wall_zone_alignment_domain,0.515536454878253
9,orientation,mse_kicktime,bias_wall_zone_alignment_zone,0.5195207066781653
9,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5179542028898214
9,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.5194873498061195
9,orientation,mse_kicktime,bias_wall_zone_repulsion_zone,0.5190275065761829
9,orientation,mse_trajectory,bias_zero,1.1096625018324169
9,orientation,mse_trajectory,bias_random,1.0690706215023107
9,orientation,mse_trajectory,bias_wall,1.22199795670739
9,orientation,mse_trajectory,bias_positive,1.6845824968952006
9,orientation,mse_trajectory,bias_negative,11.803584031366805
9,orientation,mse_trajectory,bias_wall_zone_alignment_domain,1.1192404092178616
9,orientation,mse_trajectory,bias_wall_zone_alignment_zone,1.3491909152392765
9,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.1745717262037418
9,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.4891026365040128
9,orientation,mse_trajectory,bias_wall_zone_repulsion_zone,1.219916435829919
9,distance,cosine,bias_zero,15.72489999999999
9,distance,cosine,bias_random,15.270000000000001
9,distance,cosine,bias_wall,16.083599999999997
9,distance,cosine,bias_positive,15.585499999999993
9,distance,cosine,bias_negative,16.297099999999993
9,distance,cosine,bias_wall_zone_alignment_domain,15.776599999999991
9,distance,cosine,bias_wall_zone_alignment_zone,15.715199999999994
9,distance,cosine,bias_wall_zone_repulsion_alignment_domain,15.9139
9,distance,cosine,bias_wall_zone_repulsion_alignment_zone,15.818899999999994
9,distance,cosine,bias_wall_zone_repulsion_zone,15.50199999999999
9,distance,mse_kicktime,bias_zero,0.4312114681522982
9,distance,mse_kicktime,bias_random,0.42812476119543086
9,distance,mse_kicktime,bias_wall,0.4163943671819729
9,distance,mse_kicktime,bias_positive,0.43379940279233586
9,distance,mse_kicktime,bias_negative,0.4332550071211836
9,distance,mse_kicktime,bias_wall_zone_alignment_domain,0.42179456736806964
9,distance,mse_kicktime,bias_wall_zone_alignment_zone,0.42742815910116316
9,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.4300633897142639
9,distance,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.43223107158841895
9,distance,mse_kicktime,bias_wall_zone_repulsion_zone,0.43064444731963336
9,distance,mse_trajectory,bias_zero,1.0886702166227902
9,distance,mse_trajectory,bias_random,1.0319840693195717
9,distance,mse_trajectory,bias_wall,1.3232675585864877
9,distance,mse_trajectory,bias_positive,5.894802482689384
9,distance,mse_trajectory,bias_negative,7.043094410110573
9,distance,mse_trajectory,bias_wall_zone_alignment_domain,1.1683736125845723
9,distance,mse_trajectory,bias_wall_zone_alignment_zone,1.292980786664868
9,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.2052290172009315
9,distance,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.2546630193423003
9,distance,mse_trajectory,bias_wall_zone_repulsion_zone,3.8139550190482145
9,bearing,cosine,bias_zero,18.323399999999996
9,bearing,cosine,bias_random,17.0421
9,bearing,cosine,bias_wall,19.83099999999999
9,bearing,cosine,bias_positive,17.19410000000001
9,bearing,cosine,bias_negative,17.14430000000001
9,bearing,cosine,bias_wall_zone_alignment_domain,18.778999999999975
9,bearing,cosine,bias_wall_zone_alignment_zone,18.59600000000001
9,bearing,cosine,bias_wall_zone_repulsion_alignment_domain,18.555099999999996
9,bearing,cosine,bias_wall_zone_repulsion_alignment_zone,18.41309999999996
9,bearing,cosine,bias_wall_zone_repulsion_zone,18.08159999999999
9,bearing,mse_kicktime,bias_zero,0.5308657077458615
9,bearing,mse_kicktime,bias_random,0.5274559070112745
9,bearing,mse_kicktime,bias_wall,0.5031082912181298
9,bearing,mse_kicktime,bias_positive,0.5314715674010604
9,bearing,mse_kicktime,bias_negative,0.531159042160161
9,bearing,mse_kicktime,bias_wall_zone_alignment_domain,0.5138792956674154
9,bearing,mse_kicktime,bias_wall_zone_alignment_zone,0.5269868805282452
9,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5231549742868404
9,bearing,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.5291700054898899
9,bearing,mse_kicktime,bias_wall_zone_repulsion_zone,0.5304320133517688
9,bearing,mse_trajectory,bias_zero,1.1219993961370243
9,bearing,mse_trajectory,bias_random,1.0748109087791105
9,bearing,mse_trajectory,bias_wall,1.3495565731539283
9,bearing,mse_trajectory,bias_positive,4.723431938415637
9,bearing,mse_trajectory,bias_negative,8.46282526829406
9,bearing,mse_trajectory,bias_wall_zone_alignment_domain,1.2879893581056143
9,bearing,mse_trajectory,bias_wall_zone_alignment_zone,1.1297135510906218
9,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.503112190337119
9,bearing,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.3570411413003405
9,bearing,mse_trajectory,bias_wall_zone_repulsion_zone,1.2512648515078788
10,orientation,cosine,bias_zero,19.215999999999998
10,orientation,cosine,bias_random,17.420400000000008
10,orientation,cosine,bias_wall,19.339200000000005
10,orientation,cosine,bias_positive,17.92190000000001
10,orientation,cosine,bias_negative,17.9591
10,orientation,cosine,bias_wall_zone_alignment_domain,19.032199999999996
10,orientation,cosine,bias_wall_zone_alignment_zone,18.579999999999988
10,orientation,cosine,bias_wall_zone_repulsion_alignment_domain,18.334200000000006
10,orientation,cosine,bias_wall_zone_repulsion_alignment_zone,17.858099999999997
10,orientation,cosine,bias_wall_zone_repulsion_zone,17.71579999999999
10,orientation,mse_kicktime,bias_zero,0.5193551261223117
10,orientation,mse_kicktime,bias_random,0.5139781913701407
10,orientation,mse_kicktime,bias_wall,0.507338908757356
10,orientation,mse_kicktime,bias_positive,0.520493384027661
10,orientation,mse_kicktime,bias_negative,0.5199206935217713
10,orientation,mse_kicktime,bias_wall_zone_alignment_domain,0.5151683224303543
10,orientation,mse_kicktime,bias_wall_zone_alignment_zone,0.5196195839005103
10,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_domain,0.5174423110626821
10,orientation,mse_kicktime,bias_wall_zone_repulsion_alignment_zone,0.5199629393144174
10,orientation,mse_kicktime,bias_wall_zone_repulsion_zone,0.5187190059432867
10,orientation,mse_trajectory,bias_zero,1.109470002876575
10,orientation,mse_trajectory,bias_random,1.077829146288439
10,orientation,mse_trajectory,bias_wall,1.1504677056076311
10,orientation,mse_trajectory,bias_positive,2.4292346735844177
10,orientation,mse_trajectory,bias_negative,19.315033332759334
10,orientation,mse_trajectory,bias_wall_zone_alignment_domain,1.1420123975638006
10,orientation,mse_trajectory,bias_wall_zone_alignment_zone,1.2006521774444754
10,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_domain,1.7277698958916747
10,orientation,mse_trajectory,bias_wall_zone_repulsion_alignment_zone,1.2268603786799366
10,orientation,mse_trajectory,bias_wall_zone_repulsion_zone,1.1902163958620307
10,distance,cosine,bias_zero,15.726999999999995
10,distance,cosine,bias_random,15.441799999999997
10,distance,cosine,bias_wall,15.953
10,distance,cosine,bias_positive,15.580599999999986
10,distance,cosine,bias_negative,15.6356
10,distance,cosine,bias_wall_zone_alignment_domain,15.863599999999991
10,distance,cosine,bias_wall_zone_alignment_zone,15.690600000000005
10,distance,cosine,bias_wall_zone_repulsion_alignment_domain,15.909699999999996
10,distance,cosine,bias_wall_zone_repulsion_alignment_zone,15.834700000000005
10,distance,cosine,bias_wall_zone_repulsion_zone,15.616599999999998
